url_path,reason,created_at
data/spot/monthly/klines/WAVESUSDT/1d/WAVESUSDT-1d-2025-01.zip,404,2026-01-29T11:10:30.975538
data/spot/monthly/klines/WLFIUSDT/1d/WLFIUSDT-1d-2025-01.zip,404,2026-01-29T11:10:31.840541
data/spot/monthly/klines/WNXMUSDT/1d/WNXMUSDT-1d-2025-01.zip,404,2026-01-29T11:10:31.934650
data/spot/monthly/klines/WTCUSDT/1d/WTCUSDT-1d-2025-01.zip,404,2026-01-29T11:10:32.138417
data/spot/monthly/klines/WRXUSDT/1d/WRXUSDT-1d-2025-01.zip,404,2026-01-29T11:10:32.265950
data/spot/monthly/klines/XEMUSDT/1d/XEMUSDT-1d-2025-01.zip,404,2026-01-29T11:10:32.562922
data/spot/monthly/klines/XLMUPUSDT/1d/XLMUPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:32.750146
data/spot/monthly/klines/XLMDOWNUSDT/1d/XLMDOWNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:32.827072
data/spot/monthly/klines/XMRUSDT/1d/XMRUSDT-1d-2025-01.zip,404,2026-01-29T11:10:32.945546
data/spot/monthly/klines/XPLUSDT/1d/XPLUSDT-1d-2025-01.zip,404,2026-01-29T11:10:33.054237
data/spot/monthly/klines/XRPBEARUSDT/1d/XRPBEARUSDT-1d-2025-01.zip,404,2026-01-29T11:10:33.141519
data/spot/monthly/klines/XRPDOWNUSDT/1d/XRPDOWNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:33.299584
data/spot/monthly/klines/XRPBULLUSDT/1d/XRPBULLUSDT-1d-2025-01.zip,404,2026-01-29T11:10:33.338237
data/spot/monthly/klines/XRPUPUSDT/1d/XRPUPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:33.432320
data/spot/monthly/klines/XTZUPUSDT/1d/XTZUPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:33.560232
data/spot/monthly/klines/XTZDOWNUSDT/1d/XTZDOWNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:33.596320
data/spot/monthly/klines/XUSDUSDT/1d/XUSDUSDT-1d-2025-01.zip,404,2026-01-29T11:10:33.745993
data/spot/monthly/klines/XZCUSDT/1d/XZCUSDT-1d-2025-01.zip,404,2026-01-29T11:10:34.038535
data/spot/monthly/klines/YBUSDT/1d/YBUSDT-1d-2025-01.zip,404,2026-01-29T11:10:34.152694
data/spot/monthly/klines/WCTUSDT/1d/WCTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:34.158860
data/spot/monthly/klines/YFIDOWNUSDT/1d/YFIDOWNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:34.235183
data/spot/monthly/klines/YFIIUSDT/1d/YFIIUSDT-1d-2025-01.zip,404,2026-01-29T11:10:34.311446
data/spot/monthly/klines/YFIUPUSDT/1d/YFIUPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:34.330001
data/spot/monthly/klines/ZBTUSDT/1d/ZBTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:34.541005
data/spot/monthly/klines/ZKCUSDT/1d/ZKCUSDT-1d-2025-01.zip,404,2026-01-29T11:10:34.863688
data/spot/monthly/klines/ZKPUSDT/1d/ZKPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:34.882545
